participant_id,age,sex,trip_id,trip_mode,trip_duration
66431,48,male,664311,taxi,240
P005641,65,male,P0056412,pedestrian,15
63015,22,male,630153,pedestrian,60
127502,31,male,1275022,pedestrian,10
33284,19,male,332841,cycle,60
11552,52,male,115521,bus,65
330923,16,male,3309232,pedestrian,9
115441,58,female,1154413,bus,70
330923,16,male,3309233,pedestrian,20
115572,43,male,1155723,car,40
115631,48,male,1156312,cycle,60
331211,53,female,3312111,pedestrian,5
171751,54,female,1717515,pedestrian,2
331111,30,female,3311114,pedestrian,100
331211,53,female,3312112,pedestrian,5
317454,11,female,3174543,car,210
331522,28,male,3315223,pedestrian,30
331685,11,female,3316852,pedestrian,30
331083,12,female,3310832,pedestrian,5
331222,54,female,3312221,pedestrian,75
331111,30,female,3311113,pedestrian,6
331111,30,female,3311112,pedestrian,6
115641,21,male,1156412,bus,50
3312,62,female,33121,pedestrian,30
138004,14,male,1380042,pedestrian,30
75751,59,male,757512,car,60
11551,76,female,115511,bus,120
115494,45,female,1154946,pedestrian,20
332051,30,male,3320511,pedestrian,5
332062,48,male,3320622,pedestrian,5
332305,39,female,3323051,pedestrian,20
332305,39,female,3323052,pedestrian,15
332303,32,female,3323035,pedestrian,40
33192,29,female,331924,pedestrian,5
332304,39,female,3323041,pedestrian,5
332305,39,female,3323053,pedestrian,30
331961,54,female,3319612,pedestrian,15
33213,13,male,332132,pedestrian,20
332143,39,male,3321432,pedestrian,50
317595,6,male,3175951,car,5
332284,11,male,3322841,pedestrian,20
91782,58,female,917822,taxi,30
331111,30,female,3311111,pedestrian,8
200313,17,male,2003131,bus,110
33123,49,female,331231,pedestrian,15
29654,18,female,296542,pedestrian,5
32833,20,male,328332,bus,100
31783,29,male,317831,bus,120
332791,35,male,3327912,pedestrian,35
332405,13,female,3324051,pedestrian,15
317595,6,male,3175952,car,10
332642,25,female,3326423,pedestrian,20
332483,18,male,3324831,pedestrian,5
332482,40,female,3324822,pedestrian,15
332823,21,female,3328231,pedestrian,10
332792,59,female,3327921,pedestrian,30
53203,8,male,532032,car,55
310744,18,male,3107442,pedestrian,15
310854,10,male,3108542,pedestrian,20
333252,59,female,3332523,pedestrian,180
162332,17,female,1623321,pedestrian,60
335131,30,male,3351311,pedestrian,20
334034,5,female,3340341,pedestrian,30
334701,54,male,3347014,pedestrian,15
334732,25,female,3347322,pedestrian,10
33516,16,male,335161,pedestrian,20
41301,56,male,413011,car,60
23661,46,male,236612,pedestrian,10
P025131,58,female,P0251311,pedestrian,10
332902,50,female,3329022,pedestrian,35
P085261,53,male,P0852614,car,30
176144,18,female,1761443,pedestrian,45
215252,41,female,2152521,bus,20
33492,55,female,334921,pedestrian,20
334872,30,male,3348723,pedestrian,3
334872,30,male,3348724,pedestrian,3
33491,67,male,334913,pedestrian,25
334872,30,male,3348722,pedestrian,3
334702,19,female,3347021,pedestrian,30
336383,66,female,3363833,pedestrian,30
336431,23,male,3364312,pedestrian,10
336432,20,female,3364322,pedestrian,35
336471,87,female,3364711,pedestrian,120
336471,87,female,3364712,pedestrian,105
336542,22,female,3365422,pedestrian,30
336691,59,female,3366913,pedestrian,30
336772,20,male,3367723,pedestrian,49
336981,46,male,3369813,pedestrian,50
336981,46,male,3369814,pedestrian,30
336987,6,female,3369871,pedestrian,30
336691,59,female,3366912,pedestrian,15
337122,34,female,3371221,pedestrian,5
336381,33,male,3363812,pedestrian,10
334622,35,female,3346221,pedestrian,5
120041,18,female,1200413,pedestrian,80
334872,30,male,3348721,pedestrian,3
334851,46,male,3348512,pedestrian,15
P076291,54,female,P0762911,pedestrian,20
175944,14,male,1759444,cycle,5
P085263,23,female,P0852632,car,30
P086482,43,female,P0864821,pedestrian,5
336762,32,female,3367622,pedestrian,5
335991,73,male,3359915,pedestrian,30
336123,20,male,3361234,pedestrian,20
336191,48,male,3361912,pedestrian,60
336271,59,female,3362713,pedestrian,10
337531,60,female,3375311,pedestrian,30
52322,19,female,523227,car,35
338472,49,female,3384725,pedestrian,15
337721,63,male,3377212,pedestrian,10
337471,37,female,3374712,pedestrian,3
337562,60,female,3375622,pedestrian,30
337351,54,male,3373512,pedestrian,20
338465,9,male,3384652,pedestrian,5
337452,22,female,3374522,pedestrian,60
337351,54,male,3373511,pedestrian,20
310902,14,male,3109022,pedestrian,30
338097,7,female,3380972,pedestrian,10
338893,41,female,3388932,pedestrian,15
338893,41,female,3388931,pedestrian,5
33795,40,female,337955,pedestrian,15
311781,34,male,3117811,motorcycle,40
347001,33,male,3470016,car,75
336123,20,male,3361233,pedestrian,20
P085423,16,female,P0854233,pedestrian,20
332833,47,female,3328331,pedestrian,10
33891,55,male,338912,pedestrian,140
56113,52,male,561137,bus,89
115152,53,female,1151524,car,12
339921,45,female,3399213,pedestrian,15
33941,22,male,339412,pedestrian,10
340031,29,male,3400312,pedestrian,45
339995,19,male,3399951,pedestrian,60
340031,29,male,3400313,pedestrian,25
340101,58,male,3401011,pedestrian,10
340101,58,male,3401012,pedestrian,11
340102,43,female,3401022,pedestrian,5
340114,23,female,3401142,pedestrian,5
5454,16,female,54544,pedestrian,5
340124,11,female,3401241,pedestrian,10
340141,42,male,3401412,pedestrian,30
323081,70,male,3230815,car,28
P019572,47,female,P0195722,car,65
P012743,21,female,P0127434,pedestrian,5
176152,23,female,1761528,bus,40
339171,66,male,3391711,pedestrian,22
154773,72,female,1547732,pedestrian,60
339222,79,female,3392222,pedestrian,60
92273,10,female,922732,car,70
101305,6,female,1013052,pedestrian,35
P086482,43,female,P0864823,pedestrian,5
104941,58,male,1049411,bus,55
103343,22,male,1033432,bus,135
146201,67,male,1462011,bus,30
146082,39,female,1460821,bus,75
148614,19,male,1486143,cycle,30
139502,46,female,1395021,car,10
91841,37,male,918412,bus,120
340142,43,female,3401422,pedestrian,10
340141,42,male,3401411,pedestrian,10
34042,66,female,340421,pedestrian,10
34042,66,female,340422,pedestrian,5
311771,34,male,3117712,bus,30
34042,66,female,340423,pedestrian,20
339921,45,female,3399211,pedestrian,5
339921,45,female,3399212,pedestrian,5
339932,78,female,3399322,pedestrian,30
339951,17,female,3399511,pedestrian,12
339951,17,female,3399512,pedestrian,15
339982,80,female,3399824,pedestrian,1
339992,50,female,3399924,pedestrian,30
339941,24,male,3399412,pedestrian,1
P012761,20,male,P0127613,pedestrian,3
146142,23,female,1461422,bus,75
P012774,12,female,P0127744,pedestrian,10
146102,61,female,1461023,pedestrian,16
146041,47,female,1460412,pedestrian,7
P012774,12,female,P0127743,pedestrian,10
33665,84,female,336651,car,30
340921,39,female,3409211,pedestrian,5
340921,39,female,3409212,pedestrian,25
340921,39,female,3409213,pedestrian,8
340921,39,female,3409214,pedestrian,8
311771,34,male,3117711,bus,120
340012,22,male,3400121,pedestrian,30
340442,56,female,3404421,pedestrian,7
34062,59,male,340622,pedestrian,30
34004,9,female,340042,pedestrian,45
34062,59,male,340625,pedestrian,60
344105,23,female,3441052,pedestrian,5
341732,62,female,3417322,pedestrian,30
341022,72,female,3410223,pedestrian,30
34112,37,female,341124,pedestrian,5
115791,76,female,1157911,pedestrian,40
127282,34,female,1272821,taxi,60
311782,36,female,3117822,pedestrian,8
139492,51,female,1394921,car,60
342751,47,male,3427512,bus,40
300071,50,female,3000712,pedestrian,5
300401,60,female,3004011,pedestrian,25
340911,27,male,3409112,pedestrian,15
11533,21,male,115335,car,20
9812,49,female,98122,bus,60
219842,22,male,2198422,bus,35
34611,38,male,346113,pedestrian,10
34611,38,male,346114,pedestrian,35
34981,73,female,349811,pedestrian,3
34611,38,male,346111,pedestrian,10
345143,38,male,3451434,pedestrian,10
3453,11,male,34531,pedestrian,45
345172,28,male,3451722,pedestrian,5
314081,39,female,3140811,bus,90
346283,14,male,3462832,pedestrian,30
34631,73,female,346311,pedestrian,15
34632,85,male,346322,pedestrian,10
346313,29,male,3463133,pedestrian,15
34631,73,female,346312,pedestrian,15
34632,85,male,346323,pedestrian,15
34632,85,male,346324,pedestrian,20
34632,85,male,346321,pedestrian,10
346313,29,male,3463134,pedestrian,15
346313,29,male,3463135,pedestrian,5
347682,60,female,3476822,pedestrian,30
347682,60,female,3476821,pedestrian,25
345061,30,female,3450614,pedestrian,5
210331,53,male,2103312,bus,90
16003,35,female,160033,taxi,25
174422,32,female,1744225,pedestrian,30
345903,9,female,3459032,pedestrian,15
346013,17,male,3460132,pedestrian,15
17444,21,female,174442,pedestrian,25
P060391,36,male,P0603911,motorcycle,15
146455,13,female,1464551,car,70
68782,28,female,687822,bus,90
347681,66,male,3476811,pedestrian,60
34771,62,male,347714,pedestrian,15
348381,63,male,3483813,pedestrian,60
348381,63,male,3483812,pedestrian,5
348432,38,female,3484325,pedestrian,25
348381,63,male,3483811,pedestrian,15
348432,38,female,3484326,pedestrian,15
347671,68,female,3476714,pedestrian,15
60614,30,male,606142,car,40
35813,23,male,358132,pedestrian,5
3612,78,female,36122,pedestrian,480
3612,78,female,36123,pedestrian,15
320283,57,male,3202833,bus,60
170362,51,female,1703623,pedestrian,10
70645,18,female,706451,pedestrian,10
23021,60,male,230212,bus,60
P029212,26,female,P0292123,bus,40
194841,33,female,1948412,bus,30
137824,37,male,1378244,car,15
36522,35,female,365222,pedestrian,5
36112,19,female,361123,pedestrian,30
35931,52,female,359312,pedestrian,30
35861,69,male,358611,pedestrian,56
35771,29,female,357712,pedestrian,10
36712,27,female,367121,pedestrian,15
35871,41,female,358711,pedestrian,30
35782,75,male,357824,pedestrian,15
35871,41,female,358712,pedestrian,30
35861,69,male,358612,pedestrian,40
60252,25,female,602522,bus,180
36573,42,female,365732,pedestrian,15
174452,12,male,1744521,pedestrian,10
332962,38,female,3329621,bus,20
208061,62,male,2080613,bus,120
183155,20,male,1831552,bus,30
31183,42,female,311831,bus,45
P012673,18,female,P0126731,taxi,15
94971,45,male,949711,motorcycle,50
148082,38,male,1480821,pedestrian,15
148081,73,female,1480816,pedestrian,35
67276,13,male,672762,pedestrian,5
103343,22,male,1033431,bus,70
216201,71,male,2162013,car,60
216222,20,female,2162221,pedestrian,1
216242,45,female,2162422,bus,90
198432,51,female,1984322,bus,60
317721,30,male,3177212,cycle,60
P005453,28,female,P0054532,bus,60
36522,35,female,365221,pedestrian,5
36363,16,female,363632,pedestrian,10
36241,54,female,362412,pedestrian,60
36331,24,male,363312,pedestrian,30
36402,29,female,364021,pedestrian,20
36392,53,male,363921,pedestrian,3
36392,53,male,363922,pedestrian,30
36473,33,female,364732,pedestrian,14
36363,16,female,363631,pedestrian,15
36361,57,male,363612,pedestrian,120
167292,60,female,1672922,taxi,90
36241,54,female,362411,pedestrian,20
332843,24,male,3328431,bus,110
P023953,11,male,P0239531,pedestrian,5
216244,20,female,2162443,bus,120
37452,15,female,374522,pedestrian,50
116322,23,female,1163221,pedestrian,15
37452,15,female,374521,pedestrian,15
P005101,64,male,P0051012,car,15
60611,35,male,606111,bus,180
37871,59,male,378711,pedestrian,20
37871,59,male,378712,pedestrian,10
37871,59,male,378714,pedestrian,15
37871,59,male,378715,pedestrian,15
37832,24,male,378322,pedestrian,47
116202,49,female,1162021,bus,150
116272,70,female,1162722,bus,52
116221,31,male,1162211,bus,330
P041202,66,male,P0412021,taxi,45
11721,42,female,117211,bus,115
193402,35,male,1934024,motorcycle,20
198801,71,male,1988012,car,10
P001732,46,female,P0017321,bus,75
42681,72,female,426811,bus,45
165783,8,male,1657831,pedestrian,5
P019103,35,female,P0191032,rail,75
125512,65,female,1255122,bus,60
116231,43,female,1162311,bus,40
116201,52,male,1162011,pedestrian,5
P006271,56,female,P0062711,pedestrian,5
322591,71,male,3225911,car,5
116251,44,female,1162511,rail,70
116172,18,male,1161721,bus,150
116172,18,male,1161723,bus,260
125804,21,female,1258043,motorcycle,50
116271,66,male,1162711,pedestrian,150
322561,50,female,3225612,pedestrian,5
116241,50,female,1162411,bus,60
116272,70,female,1162721,bus,165
116321,25,male,1163212,bus,120
38233,8,male,382332,pedestrian,15
P001693,19,female,P0016931,bus,115
43072,28,female,430721,bus,110
332932,45,female,3329322,car,90
306192,60,female,3061924,bus,35
P018674,34,female,P0186742,pedestrian,10
160251,49,male,1602511,pedestrian,5
P005202,56,female,P0052021,bus,45
P021432,28,female,P0214321,pedestrian,5
P036313,5,female,P0363132,pedestrian,5
38223,61,male,382231,pedestrian,30
38111,56,male,381111,pedestrian,10
P016572,27,female,P0165724,pedestrian,55
167992,37,male,1679922,bus,40
125682,49,female,1256821,bus,30
189742,56,female,1897422,pedestrian,5
P016191,66,female,P0161912,taxi,60
151122,48,female,1511222,pedestrian,10
P041225,14,female,P0412252,car,60
332971,47,male,3329712,car,60
332962,38,female,3329624,pedestrian,30
332961,68,female,3329614,pedestrian,120
55881,61,male,558816,pedestrian,15
332962,38,female,3329623,bus,35
332971,47,male,3329711,car,90
208072,19,male,2080723,bus,45
332961,68,female,3329613,bus,60
176144,18,female,1761444,pedestrian,30
101305,6,female,1013053,pedestrian,5
174872,45,female,1748722,pedestrian,3
P016441,37,female,P0164411,pedestrian,15
54211,42,male,542112,bus,90
P004724,14,female,P0047241,pedestrian,15
P016482,66,female,P0164822,pedestrian,60
58085,11,female,580852,pedestrian,7
333972,26,female,3339721,motorcycle,30
P041421,68,male,P0414212,bus,120
69532,56,female,695322,car,130
38842,59,female,388422,pedestrian,20
37821,67,male,378216,pedestrian,35
38601,65,female,386016,pedestrian,5
38601,65,female,386017,pedestrian,10
38731,25,male,387316,pedestrian,30
16251,58,male,162511,pedestrian,15
16251,58,male,162512,pedestrian,10
38501,50,female,385015,pedestrian,35
38802,47,female,388022,pedestrian,5
323461,52,male,3234612,bus,50
P005371,57,male,P0053714,car,80
61663,26,female,616631,car,160
38652,57,female,386521,pedestrian,30
P041452,38,female,P0414521,taxi,20
3982,58,female,39823,pedestrian,30
333841,55,female,3338411,bus,60
39301,50,male,393012,pedestrian,10
39312,50,female,393122,pedestrian,8
39656,10,female,396562,pedestrian,22
38731,25,male,387312,pedestrian,20
302121,71,female,3021212,pedestrian,5
165051,83,male,1650511,pedestrian,5
72394,21,female,723942,motorcycle,60
P038421,70,female,P0384213,bus,70
P053953,21,female,P0539533,taxi,25
P004621,44,female,P0046211,pedestrian,30
329141,45,male,3291413,car,5
166602,53,female,1666021,car,40
P021452,44,male,P0214525,rail,60
38842,59,female,388421,pedestrian,20
38591,44,female,385914,pedestrian,45
P086514,8,male,P0865143,pedestrian,5
P086513,56,female,P0865136,pedestrian,5
P039424,9,female,P0394241,cycle,15
39603,20,female,396032,pedestrian,45
39657,9,male,396572,pedestrian,45
62983,16,male,629832,pedestrian,20
40091,43,female,400911,pedestrian,10
40094,7,male,400941,pedestrian,10
40094,7,male,400942,pedestrian,15
40131,77,male,401314,pedestrian,10
40241,53,male,402412,pedestrian,105
40251,31,female,402512,pedestrian,60
40251,31,female,402513,pedestrian,30
40262,77,female,402621,pedestrian,10
40262,77,female,402622,pedestrian,15
40272,37,female,402721,pedestrian,40
146435,7,female,1464351,pedestrian,5
40341,28,female,403414,pedestrian,20
40344,7,male,403441,pedestrian,15
146471,50,female,1464711,bus,55
14661,56,male,146612,taxi,100
344552,45,female,3445524,taxi,40
92002,48,female,920024,car,30
P012812,35,female,P0128122,pedestrian,15
40344,7,male,403442,pedestrian,20
40345,5,male,403451,pedestrian,15
38661,77,female,386611,pedestrian,5
39533,36,female,395332,pedestrian,10
33192,29,female,331922,pedestrian,5
62094,32,male,620942,pedestrian,45
63495,20,male,634951,bus,55
62983,16,male,629831,pedestrian,8
146511,46,male,1465112,car,20
177881,44,female,1778813,bus,40
40351,43,male,403512,pedestrian,20
333901,52,male,3339012,bus,190
40351,43,male,403513,pedestrian,40
146501,78,female,1465012,taxi,70
335842,35,male,3358423,bus,30
335871,68,male,3358713,bus,70
P060424,20,male,P0604241,pedestrian,30
330991,48,male,3309911,pedestrian,30
212073,33,female,2120731,bus,70
333921,43,female,3339215,car,30
333921,43,female,3339212,car,45
P086561,61,male,P0865614,pedestrian,5
P086574,8,female,P0865742,pedestrian,15
107674,9,male,1076742,pedestrian,60
P086224,9,male,P0862241,car,32
342601,58,female,3426011,bus,40
144413,25,male,1444134,bus,60
P059355,16,male,P0593551,car,90
P086574,8,female,P0865741,pedestrian,15
192831,69,female,1928312,car,75
108944,12,male,1089442,car,80
116073,30,female,1160734,car,25
P086573,41,female,P0865735,pedestrian,15
P086573,41,female,P0865734,pedestrian,15
P086573,41,female,P0865731,pedestrian,15
P030495,21,male,P0304952,motorcycle,70
165862,38,female,1658621,pedestrian,40
32315,12,male,323154,pedestrian,35
63092,44,female,630922,bus,60
67602,78,female,676022,pedestrian,25
71041,28,female,710412,bus,250
175083,18,female,1750831,pedestrian,30
122831,28,male,1228311,bus,45
174951,74,male,1749511,pedestrian,15
96151,40,female,961511,bus,30
86852,40,female,868522,bus,45
76455,19,male,764551,bus,100
166323,43,male,1663231,bus,150
198281,26,female,1982812,bus,30
174222,58,female,1742225,pedestrian,35
303391,51,female,3033911,pedestrian,2
175072,60,female,1750723,pedestrian,15
175074,7,female,1750741,pedestrian,20
P047712,30,male,P0477121,pedestrian,25
P038532,48,female,P0385322,bus,75
P024511,73,female,P0245114,pedestrian,5
67581,54,male,675812,pedestrian,3
300223,13,male,3002232,pedestrian,35
319733,10,male,3197331,car,15
314631,29,male,3146312,pedestrian,10
175113,58,female,1751132,pedestrian,30
P015291,58,male,P0152911,bus,0
32671,46,male,326711,pedestrian,20
122281,71,female,1222812,car,90
28051,33,male,280514,car,15
20104,21,male,201042,bus,50
77271,46,female,772712,car,60
6531,49,male,65312,car,225
169853,7,female,1698533,pedestrian,30
103012,44,female,1030121,bus,30
104311,59,male,1043115,taxi,40
114852,54,female,1148522,bus,130
P087061,71,female,P0870611,taxi,60
122931,64,male,1229311,bus,120
P023381,61,male,P0233812,bus,90
199082,63,male,1990823,pedestrian,10
175113,58,female,1751131,pedestrian,20
37944,28,male,379441,bus,95
208941,35,male,2089412,rail,40
124914,15,male,1249144,pedestrian,5
P045375,32,female,P0453752,pedestrian,50
304471,71,female,3044713,pedestrian,14
25611,32,male,256111,bus,15
25611,32,male,256112,bus,75
330001,78,female,3300013,bus,30
3311,44,female,33112,bus,75
176475,14,male,1764752,pedestrian,210
169112,34,female,1691121,bus,85
P053032,50,male,P0530321,bus,40
24205,57,male,242051,car,660
24083,39,female,240834,pedestrian,40
21344,16,female,213442,pedestrian,5
114401,26,male,1144013,bus,80
56473,21,male,564732,bus,13
180486,22,male,1804862,bus,70
206791,80,male,2067912,bus,46
41511,35,male,415112,bus,60
63073,67,female,630734,pedestrian,30
28431,38,male,284313,pedestrian,5
20381,32,female,203811,bus,105
209033,20,female,2090331,taxi,20
113704,42,male,1137042,taxi,15
110954,14,male,1109542,bus,40
176146,23,male,1761461,cycle,7
205341,67,male,2053412,bus,40
215521,47,female,2155211,bus,35
124551,60,male,1245513,car,60
56673,23,male,566732,bus,65
172161,34,male,1721611,motorcycle,40
41541,48,male,415412,bus,150
318541,47,male,3185411,pedestrian,10
318544,23,male,3185441,motorcycle,10
180303,56,female,1803035,car,18
318543,27,female,3185432,bus,120
38731,25,male,387314,pedestrian,20
50853,9,male,508531,pedestrian,6
5072,62,female,50724,pedestrian,20
74781,50,male,747811,cycle,20
336762,32,female,3367623,cycle,20
129101,47,male,1291012,car,120
180383,5,male,1803831,bus,120
72774,28,male,727741,bus,60
63293,21,female,632931,pedestrian,5
38661,77,female,386612,pedestrian,10
44381,36,male,443813,car,55
P015422,71,female,P0154221,car,25
207903,12,female,2079032,pedestrian,10
205381,25,female,2053813,bus,60
P060392,34,female,P0603921,taxi,150
205492,70,male,2054921,car,390
P030742,31,female,P0307425,car,15
39804,9,female,398041,cycle,10
205314,33,male,2053141,car,90
P044023,19,male,P0440231,bus,90
P050652,33,female,P0506521,bus,89
165094,17,female,1650942,bus,185
109213,20,male,1092132,bus,120
209293,18,male,2092931,bus,40
24354,8,female,243541,pedestrian,40
213884,15,male,2138842,pedestrian,5
323192,17,male,3231922,pedestrian,7
335273,24,female,3352731,pedestrian,25
11531,46,male,115311,bus,30
119741,84,female,1197411,pedestrian,20
303343,65,female,3033431,pedestrian,30
196802,63,female,1968022,taxi,20
59734,16,female,597341,pedestrian,20
60621,41,male,606212,car,10
13423,12,female,134234,bus,20
207461,26,male,2074612,bus,40
92012,46,female,920121,pedestrian,8
179152,22,female,1791522,pedestrian,8
199115,13,male,1991151,bus,20
P012642,24,male,P0126421,bus,40
313873,7,male,3138732,car,40
67905,13,male,679052,pedestrian,10
207972,18,female,2079721,bus,30
P021573,11,female,P0215732,pedestrian,20
311784,13,male,3117842,pedestrian,10
100314,26,male,1003142,car,10
208353,46,female,2083531,car,60
342711,23,male,3427111,car,15
174805,25,female,1748054,pedestrian,5
P076604,72,male,P0766042,pedestrian,5
P086512,35,female,P0865126,pedestrian,30
P049794,13,female,P0497944,pedestrian,5
336091,65,male,3360911,cycle,30
331991,17,female,3319911,pedestrian,10
P086742,35,male,P0867424,pedestrian,60
P076233,66,female,P0762334,bus,80
336011,64,female,3360113,pedestrian,15
56551,40,male,565511,bus,31
63801,46,female,638011,pedestrian,15
13442,29,male,134421,car,60
204291,86,female,2042911,pedestrian,60
168611,93,male,1686112,taxi,60
327222,44,male,3272223,pedestrian,10
P011534,8,female,P0115344,pedestrian,6
P031794,16,male,P0317941,pedestrian,15
47832,52,female,478321,pedestrian,20
177571,67,female,1775713,taxi,20
17823,49,male,178233,cycle,60
178331,28,male,1783311,taxi,20
59801,51,male,598012,rail,40
160371,42,male,1603711,bus,50
P044547,23,male,P0445472,motorcycle,60
304973,23,male,3049733,bus,35
96173,39,female,961732,bus,135
154111,18,female,1541112,bus,20
P012822,38,female,P0128223,pedestrian,13
147081,44,male,1470812,taxi,30
13083,19,male,130834,cycle,300
P011515,11,female,P0115152,car,71
P040281,48,female,P0402814,taxi,10
67763,39,female,677631,bus,40
30341,25,male,303413,motorcycle,30
304522,43,male,3045221,pedestrian,20
313274,13,male,3132742,pedestrian,10
318934,15,male,3189342,pedestrian,20
107321,55,male,1073212,bus,180
146871,59,female,1468714,taxi,30
77101,76,male,771013,taxi,45
64231,37,male,642312,car,60
160674,12,female,1606742,bus,70
306802,37,female,3068021,car,15
128391,42,male,1283912,car,450
175153,17,male,1751533,pedestrian,37
P055345,13,female,P0553452,car,80
P012513,22,female,P0125132,bus,90
209391,84,male,2093912,bus,90
P045451,52,female,P0454511,taxi,45
204522,22,female,2045221,motorcycle,40
203732,28,female,2037321,pedestrian,600
187361,43,female,1873612,pedestrian,60
201771,51,female,2017713,pedestrian,8
211942,67,female,2119423,pedestrian,5
146891,62,male,1468911,bus,120
154821,45,female,1548212,cycle,30
56544,14,female,565441,pedestrian,10
159152,27,female,1591521,bus,110
348411,27,female,3484111,pedestrian,5
138402,37,male,1384022,car,30
8161,68,male,81611,bus,100
172634,16,male,1726341,bus,45
124562,47,female,1245622,pedestrian,14
165871,38,female,1658712,taxi,60
P000662,50,male,P0006621,pedestrian,30
301492,50,male,3014922,pedestrian,10
206181,85,male,2061811,pedestrian,30
206291,92,female,2062912,pedestrian,30
206291,92,female,2062911,pedestrian,30
206324,15,female,2063241,pedestrian,10
20634,10,male,206342,pedestrian,50
P000551,76,male,P0005512,bus,60
20633,12,female,206332,pedestrian,50
206373,12,female,2063732,pedestrian,20
206383,14,male,2063831,pedestrian,30
20645,55,female,206452,pedestrian,60
217162,30,female,2171622,pedestrian,20
216361,62,male,2163613,pedestrian,5
171323,12,male,1713232,bus,25
67391,66,female,673914,pedestrian,60
136211,72,male,1362113,pedestrian,15
314632,30,female,3146321,pedestrian,15
308072,21,female,3080721,pedestrian,20
205591,52,male,2055911,rail,45
339132,31,female,3391322,pedestrian,3
339133,15,female,3391331,pedestrian,3
339162,7,male,3391621,car,10
339372,61,female,3393723,bus,60
339701,87,male,3397012,car,60
339491,82,male,3394911,bus,45
84113,26,male,841131,bus,60
71772,42,female,717722,pedestrian,60
125512,65,female,1255121,bus,60
32562,28,female,325623,motorcycle,50
165912,54,female,1659121,bus,95
P072044,40,female,P0720444,pedestrian,5
116951,60,female,1169512,bus,150
66341,60,male,663413,car,40
P035603,26,female,P0356031,bus,100
18872,60,male,188722,bus,90
188712,30,male,1887122,pedestrian,15
44314,56,female,443143,bus,36
133305,15,female,1333052,pedestrian,10
219572,57,female,2195723,taxi,70
326993,32,male,3269931,car,35
325993,20,female,3259934,bus,45
P053071,60,female,P0530713,bus,45
181603,20,female,1816031,bus,90
P031421,47,male,P0314211,motorcycle,60
13002,32,female,130022,pedestrian,15
52622,24,male,526221,bus,130
96632,31,female,966321,bus,45
P039026,9,male,P0390262,pedestrian,30
324303,16,male,3243031,pedestrian,30
211301,21,female,2113013,pedestrian,10
P052712,68,female,P0527123,pedestrian,20
21103,30,female,211032,bus,75
126012,37,female,1260122,bus,85
205813,7,female,2058131,car,120
166092,45,female,1660923,taxi,40
P034282,22,female,P0342824,pedestrian,30
12061,70,female,120611,bus,45
148231,58,male,1482312,pedestrian,135
93531,48,female,935311,bus,60
323451,78,male,3234511,bus,20
331981,34,male,3319817,bus,140
114452,86,female,1144521,taxi,25
92593,17,female,925931,bus,72
99471,51,male,994714,pedestrian,3
32374,38,female,323742,bus,90
65412,7,male,654121,bus,80
136052,56,male,1360522,bus,55
P005593,16,male,P0055931,pedestrian,10
106661,33,male,1066611,motorcycle,30
P047091,47,female,P0470911,pedestrian,45
158974,7,male,1589741,car,30
P004725,10,female,P0047251,pedestrian,15
315952,20,female,3159522,pedestrian,5
54811,29,male,548112,pedestrian,30
61645,15,female,616452,bus,30
77781,52,female,777813,pedestrian,90
8391,58,male,83911,pedestrian,45
337441,54,male,3374411,cycle,15
10681,38,male,106813,motorcycle,20
92593,17,female,925932,bus,97
64851,29,female,648512,pedestrian,60
330044,24,male,3300442,pedestrian,95
330273,24,male,3302731,car,20
P078055,17,male,P0780552,bus,120
74783,21,female,747831,bus,70
75522,38,female,755226,bus,30
76045,14,male,760453,pedestrian,5
33015,55,female,330152,bus,105
16471,55,male,164713,car,310
70521,61,male,705215,pedestrian,15
85644,12,female,856442,pedestrian,10
P037691,43,male,P0376912,bus,25
90421,71,male,904215,pedestrian,10
83672,14,male,836724,bus,50
P005641,65,male,P0056411,bus,75
P059204,21,female,P0592041,bus,30
P001064,16,female,P0010643,pedestrian,10
89611,90,female,896111,pedestrian,10
10681,38,male,106814,motorcycle,20
151122,48,female,1511226,car,5
166081,39,male,1660811,car,60
203062,41,female,2030622,bus,120
48901,33,male,489011,motorcycle,90
P045072,65,female,P0450722,car,95
182942,27,female,1829422,bus,45
314351,25,male,3143511,pedestrian,10
107631,44,male,1076313,pedestrian,30
203842,33,male,2038422,bus,150
58474,23,male,584741,motorcycle,15
341961,40,male,3419614,pedestrian,15
136441,51,female,1364411,bus,318
64151,38,male,641511,bus,40
175073,11,female,1750732,pedestrian,20
P019392,31,female,P0193922,pedestrian,5
183554,62,female,1835543,bus,60
205522,40,female,2055221,bus,60
P002033,30,male,P0020332,bus,30
206102,30,female,2061021,bus,210
4321,59,male,43211,bus,60
P076353,24,male,P0763531,pedestrian,5
124802,61,female,1248022,pedestrian,15
344134,25,female,3441342,bus,60
P030692,50,female,P0306921,pedestrian,15
205524,16,male,2055241,bus,65
165131,90,female,1651312,bus,40
P013782,49,female,P0137821,car,20
148423,23,female,1484232,motorcycle,30
173582,37,female,1735823,bus,150
158501,66,female,1585011,pedestrian,60
111681,32,male,1116812,pedestrian,10
84661,32,female,846612,bus,180
336912,37,female,3369121,pedestrian,20
21303,50,female,213031,bus,70
P002032,53,female,P0020322,car,105
164962,59,female,1649622,bus,40
24084,23,female,240845,cycle,17
29762,33,female,297622,pedestrian,3
315522,27,female,3155224,pedestrian,14
85273,18,male,852731,bus,110
